date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20170108,1007A,116.315,39.9934,0.319,0.262,0.286603363,19.33333333,12.33333333,22.33333333,0.5,63,261.9453735,256.3959961,66.30599213,85.5244751,2.058303118,2.617339373,-7.396485329,-4.553290844,93804.96094,94171.67188
20170108,1009A,116.644,40.3937,0.167,0.203800003,0.259710602,31.66666667,5.666666667,31.66666667,0.6,45.33333333,260.9341736,255.2186127,67.51779175,85.6447525,2.08395195,2.808093786,-7.600581169,-4.455066204,93376.3125,93736.01563
20170108,1010A,116.23,40.1952,0.399,0.286625,0.264313904,21.66666667,9.666666667,25,0.566666667,47,261.0002747,255.2720337,65.83942413,85.36925507,2.099432945,2.862523317,-7.491539955,-4.32379055,93079.4375,93435.26563
20170108,1011A,116.407,40.0031,0.195,0.264714294,0.302184845,22.66666667,12.33333333,20.33333333,0.5,68,262.0691528,256.5532532,66.6270752,85.56163788,2.04790616,2.571924686,-7.396005154,-4.605799675,93982.46094,94351.71875
20170108,1015A,117.145,39.1654,0.847,0.806555542,0.771222656,70.66666667,17,45.66666667,1.466666667,51.66666667,266.6809692,262.1818848,75.06365204,85.33253479,1.796552897,1.365780711,-6.802419662,-5.679429054,97590.21094,97959.75
20170108,1017A,117.237,39.1082,0.847,0.797888916,0.771517761,51,17.66666667,41.66666667,1.133333333,55.33333333,267.0646973,262.6605225,75.76810455,85.29393768,1.771636009,1.267837763,-6.743115902,-5.766130447,97911.64063,98281.55469
20170108,1018A,117.202,39.0927,0.847,0.806555542,0.77819812,60.33333333,23.66666667,50,1.566666667,45.33333333,267.0658264,262.6562805,75.74449921,85.28473663,1.774179816,1.271235824,-6.740975857,-5.75909996,97877.25,98246.09375
20170108,1019A,117.1837,39.2133,0.768,0.760444458,0.772508972,81.66666667,19.66666667,48.66666667,1.6,44,266.5584412,262.0397034,74.88912201,85.36356354,1.79953301,1.389710903,-6.825648308,-5.66617918,97556.15625,97927.66406
20170108,1021A,117.307,39.0877,0.847,0.797888916,0.770172424,50.33333333,16.33333333,47.33333333,1.533333333,23.33333333,267.265564,262.9149475,76.15123749,85.27747345,1.756852508,1.214678168,-6.712484837,-5.815402985,98101.11719,98471.85938
20170108,1025A,117.401,39.124,0.813,0.776444458,0.758619812,51.66666667,17.33333333,37.33333333,1,50.66666667,267.283905,262.9516296,76.25202942,85.30122375,1.749174356,1.200127006,-6.715719223,-5.838870049,98207.07813,98580.60938
