date,id,lon,lat,AOD_win1,AOD_win3,AOD_win5,PM2.5,so2,no2,co,o3,12_air,18_air,12_rh,18_rh,12_uwnd,18_uwnd,12_vwnd,18_vwnd,12_pres,18_pres
20150103,1011A,116.407,40.0031,0.743,0.801888916,0.831703919,160.3333333,90.66666667,107.6666667,3.033333333,4,265.1638489,262.3125916,45.4285965,96.95520782,4.049782276,1.602822304,-5.403792858,-3.703982592,93288.59375,93574.30469
20150103,1012A,116.225,39.9279,0.741,0.776333313,0.803511414,123.6666667,60.66666667,89,2.533333333,20.66666667,265.0027466,262.1550293,45.10335541,96.1125946,4.056681156,1.604253292,-5.32613802,-3.63750267,93084.39063,93367.14063
20150103,1013A,117.151,39.097,1.179,1.212,1.206898071,210.5,125,81,2.862,18.5,267.0170593,264.0362244,41.38456345,89.49816132,3.878585815,1.508087039,-3.68468523,-4.332288742,97071.11719,97326.125
20150103,1014A,117.193,39.173,1.245,1.196222168,1.197563232,202.6666667,166.3333333,91.33333333,3.464,17,267.0063782,264.029541,41.73937607,90.27960205,3.88477087,1.511767864,-3.786702871,-4.320464134,96975.28125,97233.00781
20150103,1015A,117.145,39.1654,1.179,1.176444458,1.193383789,200.3333333,199.3333333,85.33333333,2.688333333,15,266.9467163,263.9736023,41.6633873,90.04477692,3.890059471,1.511950254,-3.807822227,-4.321223736,96895.9375,97153.50781
20150103,1016A,117.184,39.1205,1.179,1.212,1.20646814,226.6666667,141,85,2.536333333,26,267.0415039,264.0599365,41.51552582,89.81877899,3.877604485,1.509071112,-3.700847864,-4.327511311,97081.80469,97337.58594
20150103,1017A,117.237,39.1082,1.179,1.213666626,1.212387207,193.6666667,136.3333333,83.33333333,2.586333333,19.66666667,267.1261597,264.138092,41.51945114,89.92253113,3.868109226,1.507938862,-3.639212132,-4.327100754,97218.03906,97473.19531
20150103,1018A,117.202,39.0927,1.179,1.213666626,1.210963989,202.3333333,148,90.33333333,2.091,17.33333333,267.0916748,264.1053467,41.4203186,89.66233826,3.870577812,1.507437825,-3.638216257,-4.330370426,97184.17969,97438.85938
20150103,1019A,117.1837,39.2133,1.179,1.176444458,1.188752075,203.6666667,170.6666667,75,2.453,12.33333333,266.9569397,263.9852905,41.89626694,90.5754776,3.892454624,1.514043331,-3.864179373,-4.31487608,96860.60156,97119.85938
20150103,1020A,117.269,39.1337,1.179,1.213666626,1.209644165,170,124,80,2.075,15.66666667,267.1473999,264.1590576,41.65353394,90.24465942,3.867877722,1.508894444,-3.661232948,-4.324038982,97222.41406,97478.44531
